"bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","class"
0,0,3,7,6,4,4,11,12,131,"copepod_calanoid"
0,31,23,9,9,15,8,12,17,200,"copepod_calanoid"
0,6,118,69,61,40,41,54,96,559,"copepod_calanoid"
0,16,18,9,10,2,7,17,21,146,"copepod_calanoid"
1,101,56,30,29,35,29,41,75,421,"copepod_calanoid"
0,8,16,15,8,10,15,24,58,262,"copepod_calanoid"
0,15,21,15,10,6,16,35,29,187,"copepod_calanoid"
0,10,16,13,10,11,23,29,36,157,"copepod_calanoid"
0,1,43,27,39,27,23,24,52,362,"copepod_calanoid"
0,11,20,10,7,22,19,40,78,344,"copepod_calanoid"
0,0,0,20,31,35,42,30,45,248,"copepod_calanoid"
0,48,31,18,21,21,38,34,25,383,"copepod_calanoid"
0,6,20,10,10,8,17,25,43,235,"copepod_calanoid"
1,71,44,25,39,37,42,75,206,914,"copepod_calanoid"
0,1,10,5,4,3,5,15,29,169,"copepod_calanoid"
0,15,9,8,7,12,7,16,23,131,"copepod_calanoid"
0,121,57,43,44,44,58,107,143,708,"copepod_calanoid"
0,7,20,14,10,11,11,32,42,269,"copepod_calanoid"
0,84,70,51,23,35,39,81,104,493,"copepod_calanoid"
0,0,23,9,4,6,13,14,23,296,"copepod_calanoid"
0,36,20,12,4,16,26,19,32,273,"copepod_calanoid"
0,21,13,8,10,17,9,26,51,207,"copepod_calanoid"
0,15,27,8,11,10,17,24,39,652,"copepod_calanoid"
0,25,11,12,5,8,25,17,16,144,"copepod_calanoid"
0,0,15,12,15,7,7,10,14,123,"copepod_calanoid"
0,37,32,22,17,20,27,45,51,274,"copepod_calanoid"
0,56,29,18,10,16,16,16,24,311,"copepod_calanoid"
0,118,101,81,63,65,80,126,129,981,"copepod_calanoid"
3,66,11,8,17,12,12,16,22,213,"copepod_calanoid"
0,0,20,14,13,9,9,36,65,303,"copepod_calanoid"
0,17,11,5,10,9,11,13,16,151,"copepod_calanoid"
0,38,22,18,20,19,12,16,33,200,"copepod_calanoid"
0,18,12,6,6,7,7,22,26,263,"copepod_calanoid"
0,0,10,13,9,7,13,12,23,229,"copepod_calanoid"
0,0,0,0,38,155,82,58,56,344,"copepod_calanoid"
0,37,26,18,13,12,14,23,79,266,"copepod_calanoid"
0,10,16,5,5,10,17,15,21,207,"copepod_calanoid"
0,10,21,17,10,10,10,42,44,181,"copepod_calanoid"
0,1,29,29,22,15,17,19,46,323,"copepod_calanoid"
0,1,36,19,8,16,16,12,61,298,"copepod_calanoid"
0,25,16,21,13,17,20,28,36,196,"copepod_calanoid"
0,11,5,7,6,3,8,14,28,259,"copepod_calanoid"
0,0,17,8,5,9,17,32,25,159,"copepod_calanoid"
0,37,22,15,14,10,12,25,31,168,"copepod_calanoid"
0,20,19,17,10,14,22,21,31,186,"copepod_calanoid"
0,2,16,15,19,11,25,58,68,274,"copepod_calanoid"
0,39,36,19,22,16,11,25,64,285,"copepod_calanoid"
0,27,15,11,9,12,14,15,40,198,"copepod_calanoid"
0,0,0,4,27,15,12,11,26,271,"copepod_calanoid"
0,15,22,8,8,10,11,21,53,293,"copepod_calanoid"
0,33,34,23,26,20,21,16,43,300,"copepod_calanoid"
0,21,25,8,11,12,8,17,24,218,"copepod_calanoid"
0,32,11,7,9,14,15,21,19,224,"copepod_calanoid"
11,118,32,33,16,16,32,53,54,365,"copepod_calanoid"
1,153,38,31,29,33,36,51,82,320,"copepod_calanoid"
0,1,27,14,9,10,12,39,16,148,"copepod_calanoid"
19,125,48,37,30,25,29,67,88,376,"copepod_calanoid"
0,17,26,14,10,11,19,34,36,198,"copepod_calanoid"
0,78,71,37,34,40,35,56,27,286,"copepod_calanoid"
0,1,20,18,8,8,16,28,40,187,"copepod_calanoid"
0,0,48,16,14,10,14,9,10,174,"copepod_calanoid"
2,99,45,40,22,55,57,70,117,442,"copepod_calanoid"
0,0,7,4,5,0,7,9,15,187,"copepod_calanoid"
0,27,9,9,3,3,4,21,26,224,"copepod_calanoid"
2,175,94,72,62,60,74,117,220,1021,"copepod_calanoid"
0,0,12,5,14,5,14,20,40,250,"copepod_calanoid"
0,0,7,36,22,14,27,64,92,397,"copepod_calanoid"
0,0,92,66,48,54,49,72,106,537,"copepod_calanoid"
0,0,0,55,43,20,16,20,29,207,"copepod_calanoid"
3,251,132,124,137,144,120,138,122,1262,"copepod_calanoid"
0,0,13,12,11,22,18,18,28,240,"copepod_calanoid"
0,17,40,36,25,14,33,43,158,469,"copepod_calanoid"
0,33,40,19,26,31,25,51,80,301,"copepod_calanoid"
0,10,26,3,11,11,7,7,14,142,"copepod_calanoid"
0,3,9,3,7,8,5,11,24,206,"copepod_calanoid"
0,12,35,43,24,14,36,86,138,380,"copepod_calanoid"
0,1,22,12,12,15,17,30,49,422,"copepod_calanoid"
0,0,8,24,26,18,52,97,96,399,"copepod_calanoid"
0,5,17,10,13,20,26,45,51,227,"copepod_calanoid"
0,19,11,10,13,8,17,26,26,278,"copepod_calanoid"
0,0,15,32,34,29,43,81,83,416,"copepod_calanoid"
0,22,21,21,20,25,21,28,36,175,"copepod_calanoid"
0,0,7,8,3,6,10,12,18,178,"copepod_calanoid"
0,36,98,33,24,48,57,51,96,618,"copepod_calanoid"
0,0,6,7,13,2,5,22,38,194,"copepod_calanoid"
0,0,81,34,35,29,33,64,68,416,"copepod_calanoid"
0,0,3,16,8,6,12,24,24,225,"copepod_calanoid"
0,7,31,38,28,23,24,31,72,483,"copepod_calanoid"
0,41,43,33,19,18,24,21,36,250,"copepod_calanoid"
0,10,106,37,17,23,40,55,60,471,"copepod_calanoid"
0,0,20,8,8,6,6,8,24,148,"copepod_calanoid"
5,43,21,13,12,23,24,30,21,252,"copepod_calanoid"
2,34,10,7,12,11,7,15,15,231,"copepod_calanoid"
0,12,9,5,7,8,11,21,17,154,"copepod_calanoid"
0,25,20,11,9,14,24,23,28,225,"copepod_calanoid"
0,0,0,26,8,2,10,13,32,249,"copepod_calanoid"
1,120,44,33,22,23,25,41,94,464,"copepod_calanoid"
0,58,37,25,16,30,26,35,44,407,"copepod_calanoid"
0,3,26,11,8,10,14,16,15,223,"copepod_calanoid"
0,14,37,19,11,14,13,28,18,204,"copepod_calanoid"
0,10,15,8,5,13,8,30,39,201,"copepod_calanoid"
0,94,56,35,22,31,47,91,139,531,"copepod_calanoid"
0,36,51,31,21,35,29,43,138,507,"copepod_calanoid"
0,29,35,22,13,30,16,21,42,307,"copepod_calanoid"
0,68,27,17,14,15,24,52,73,418,"copepod_calanoid"
0,8,29,21,22,15,13,33,25,377,"copepod_calanoid"
0,0,7,100,44,31,56,65,75,352,"copepod_calanoid"
0,8,29,26,24,17,25,32,40,293,"copepod_calanoid"
0,0,10,8,10,6,5,12,33,234,"copepod_calanoid"
0,0,0,25,24,18,15,36,92,338,"copepod_calanoid"
2,117,51,62,45,44,38,54,99,468,"copepod_calanoid"
0,19,8,11,7,9,14,24,21,245,"copepod_calanoid"
0,23,20,16,10,15,21,35,43,267,"copepod_calanoid"
0,17,18,12,7,8,13,17,22,225,"copepod_calanoid"
0,7,22,21,9,16,15,31,59,276,"copepod_calanoid"
0,53,43,42,30,42,32,43,50,345,"copepod_calanoid"
0,0,17,11,6,9,8,10,12,190,"copepod_calanoid"
0,0,10,5,2,6,9,11,20,133,"copepod_calanoid"
0,0,67,32,20,24,37,41,43,372,"copepod_calanoid"
0,1,11,8,5,7,11,11,41,205,"copepod_calanoid"
0,5,21,7,4,6,15,22,10,265,"copepod_calanoid"
0,6,31,22,13,17,15,30,20,296,"copepod_calanoid"
1,40,16,17,13,17,29,23,37,308,"copepod_calanoid"
0,0,20,11,4,5,14,34,28,303,"copepod_calanoid"
0,1,43,19,17,14,13,17,26,205,"copepod_calanoid"
0,7,14,11,10,9,10,20,42,254,"copepod_calanoid"
0,0,0,13,10,7,9,12,24,187,"copepod_calanoid"
0,23,108,42,30,38,33,64,64,450,"copepod_calanoid"
0,23,30,33,16,32,54,63,49,353,"copepod_calanoid"
0,6,22,14,28,18,29,27,55,383,"copepod_calanoid"
1,169,50,62,33,34,43,51,94,584,"copepod_calanoid"
0,5,48,24,18,19,8,20,31,268,"copepod_calanoid"
0,0,4,21,13,7,6,12,18,297,"copepod_calanoid"
0,8,21,12,12,8,11,37,15,188,"copepod_calanoid"
0,0,28,43,24,22,31,39,135,441,"copepod_calanoid"
0,0,7,6,5,4,9,14,26,123,"copepod_calanoid"
0,18,36,18,16,15,26,37,61,357,"copepod_calanoid"
0,0,6,108,22,20,23,39,46,368,"copepod_calanoid"
0,7,69,40,33,35,30,20,41,257,"copepod_calanoid"
0,17,48,17,10,12,15,19,39,336,"copepod_calanoid"
0,89,30,23,17,14,23,42,40,228,"copepod_calanoid"
0,5,24,25,15,25,41,90,160,582,"copepod_calanoid"
0,0,4,9,6,7,7,13,13,103,"copepod_calanoid"
0,59,29,23,20,21,35,90,79,456,"copepod_calanoid"
6,138,63,44,39,47,90,121,153,593,"copepod_calanoid"
0,14,30,27,11,20,10,20,37,313,"copepod_calanoid"
0,7,10,9,4,8,9,29,19,170,"copepod_calanoid"
0,51,55,29,16,29,32,33,31,365,"copepod_calanoid"
0,19,35,24,20,18,29,50,113,496,"copepod_calanoid"
7,61,20,18,8,31,25,39,30,349,"copepod_calanoid"
3,128,57,46,42,69,75,113,105,573,"copepod_calanoid"
0,19,19,12,12,19,23,22,48,257,"copepod_calanoid"
0,43,50,31,25,39,34,65,76,561,"copepod_calanoid"
0,6,8,9,6,10,10,7,25,193,"copepod_calanoid"
0,0,22,7,6,6,7,8,21,175,"copepod_calanoid"
0,8,16,5,7,8,10,17,31,210,"copepod_calanoid"
0,29,26,15,10,17,15,21,32,214,"copepod_calanoid"
0,4,22,23,12,10,14,34,32,158,"copepod_calanoid"
0,3,38,39,28,19,23,27,39,324,"copepod_calanoid"
0,31,9,16,7,12,12,17,13,225,"copepod_calanoid"
0,137,48,46,40,38,50,81,111,390,"copepod_calanoid"
0,0,24,16,11,14,20,26,40,278,"copepod_calanoid"
0,61,22,14,15,12,17,32,32,386,"copepod_calanoid"
0,0,3,9,5,8,8,10,25,247,"copepod_calanoid"
0,14,32,22,19,39,38,32,18,357,"copepod_calanoid"
0,3,8,7,6,9,10,12,30,151,"copepod_calanoid"
0,10,10,8,13,11,16,21,15,187,"copepod_calanoid"
0,0,14,12,9,8,12,25,29,447,"copepod_calanoid"
1,127,57,34,33,52,86,120,122,598,"copepod_calanoid"
0,28,31,24,17,14,19,14,32,362,"copepod_calanoid"
0,0,21,13,7,9,13,40,63,205,"copepod_calanoid"
0,158,63,62,44,44,36,46,58,391,"copepod_calanoid"
0,1,6,8,7,8,11,19,36,161,"copepod_calanoid"
0,136,50,30,26,31,63,76,85,561,"copepod_calanoid"
0,3,23,10,9,7,11,16,22,220,"copepod_calanoid"
0,0,0,0,42,92,104,76,90,571,"copepod_calanoid"
0,32,26,14,19,23,16,23,33,187,"copepod_calanoid"
0,22,18,6,4,4,12,9,13,181,"copepod_calanoid"
49,175,45,35,35,45,47,85,152,1469,"copepod_calanoid"
0,3,71,22,15,17,19,23,19,243,"copepod_calanoid"
0,9,16,8,6,10,10,9,16,130,"copepod_calanoid"
0,12,16,11,7,8,15,27,20,241,"copepod_calanoid"
0,9,21,15,11,9,14,35,49,292,"copepod_calanoid"
0,111,61,55,28,52,78,95,128,606,"copepod_calanoid"
0,42,21,17,9,16,25,25,37,202,"copepod_calanoid"
0,18,6,4,5,6,8,10,18,166,"copepod_calanoid"
0,52,76,30,24,20,20,21,54,420,"copepod_calanoid"
0,0,2,15,9,15,10,14,27,179,"copepod_calanoid"
0,9,14,8,7,3,9,16,18,122,"copepod_calanoid"
0,0,22,182,79,74,70,95,178,573,"copepod_calanoid"
0,0,43,148,46,30,56,55,45,503,"copepod_calanoid"
0,14,16,3,7,20,9,9,12,127,"copepod_calanoid"
0,74,40,39,47,27,26,80,75,381,"copepod_calanoid"
0,120,86,59,34,47,75,101,75,650,"copepod_calanoid"
0,258,157,99,74,74,85,96,128,826,"copepod_calanoid"
0,116,57,27,22,36,36,78,74,500,"copepod_calanoid"
4,146,67,65,67,52,58,88,135,528,"copepod_calanoid"
0,23,11,9,10,13,16,53,28,276,"copepod_calanoid"
0,117,45,43,34,44,56,92,104,554,"copepod_calanoid"
0,19,32,11,11,11,10,16,19,263,"copepod_calanoid"
0,36,121,62,53,33,40,71,140,477,"copepod_calanoid"
0,101,47,37,33,34,64,104,138,891,"copepod_calanoid"
0,11,33,18,14,18,15,54,62,318,"copepod_calanoid"
0,3,27,13,9,10,12,37,36,162,"copepod_calanoid"
0,1,92,34,29,34,33,34,25,287,"copepod_calanoid"
0,10,17,9,5,12,9,15,14,154,"copepod_calanoid"
0,23,39,29,27,27,31,55,83,271,"copepod_calanoid"
0,28,14,12,5,6,6,15,21,213,"copepod_calanoid"
0,27,96,59,41,43,88,73,99,620,"copepod_calanoid"
0,3,21,15,12,16,8,25,47,236,"copepod_calanoid"
0,35,29,19,18,23,20,36,47,289,"copepod_calanoid"
0,0,22,11,10,7,6,32,24,206,"copepod_calanoid"
0,4,19,12,8,6,12,14,29,253,"copepod_calanoid"
0,0,0,18,67,23,12,20,18,184,"copepod_calanoid"
0,13,22,5,8,7,10,10,12,256,"copepod_calanoid"
0,90,67,39,34,45,45,71,111,428,"copepod_calanoid"
0,14,69,75,55,64,72,145,122,649,"copepod_calanoid"
1,79,48,35,27,33,41,87,120,511,"copepod_calanoid"
0,10,20,4,13,6,20,25,20,199,"copepod_calanoid"
0,0,36,37,30,29,36,40,86,530,"copepod_calanoid"
0,46,14,14,13,15,13,23,32,210,"copepod_calanoid"
0,7,27,19,21,21,29,40,44,379,"copepod_calanoid"
3,86,24,21,25,29,39,40,58,396,"copepod_calanoid"
0,35,30,13,18,11,20,26,56,368,"copepod_calanoid"
0,18,18,16,11,17,21,15,49,308,"copepod_calanoid"
0,0,30,14,16,8,19,45,42,218,"copepod_calanoid"
0,17,8,4,5,6,8,12,24,211,"copepod_calanoid"
0,24,19,16,13,8,20,48,42,281,"copepod_calanoid"
0,0,14,20,11,15,14,19,58,245,"copepod_calanoid"
0,6,24,10,13,12,14,24,43,236,"copepod_calanoid"
0,0,57,36,16,19,40,57,77,365,"copepod_calanoid"
6,122,144,76,77,66,150,172,332,825,"copepod_calanoid"
0,44,30,17,6,11,12,26,20,248,"copepod_calanoid"
0,134,258,83,54,38,43,53,43,392,"copepod_calanoid_eggs"
0,29,19,11,16,14,5,10,23,230,"copepod_calanoid_eggs"
0,36,30,14,11,17,11,8,16,246,"copepod_calanoid_eggs"
0,22,15,12,11,11,9,10,18,158,"copepod_calanoid_eggs"
0,2,9,8,3,2,4,4,20,160,"copepod_calanoid_eggs"
24,239,88,71,52,58,44,78,147,649,"copepod_calanoid_eggs"
1,32,14,8,5,7,11,6,20,162,"copepod_calanoid_eggs"
0,22,18,11,9,8,12,16,16,174,"copepod_calanoid_eggs"
0,27,15,8,12,15,8,10,20,279,"copepod_calanoid_eggs"
0,161,180,42,27,27,24,34,50,425,"copepod_calanoid_eggs"
0,17,15,9,6,6,11,10,17,190,"copepod_calanoid_eggs"
0,0,26,20,14,12,11,18,32,216,"copepod_calanoid_eggs"
0,12,23,17,17,9,12,16,15,180,"copepod_calanoid_eggs"
0,279,131,75,62,55,68,122,117,552,"copepod_calanoid_eggs"
0,37,15,12,2,12,7,10,20,166,"copepod_calanoid_eggs"
0,36,21,16,8,9,9,13,39,205,"copepod_calanoid_eggs"
0,14,23,14,12,9,18,13,11,204,"copepod_calanoid_eggs"
0,40,21,13,10,8,12,9,18,238,"copepod_calanoid_eggs"
66,457,138,87,60,66,62,88,102,568,"copepod_calanoid_eggs"
92,395,73,50,39,21,44,43,63,525,"copepod_calanoid_eggs"
11,312,55,34,30,33,46,54,42,492,"copepod_calanoid_eggs"
0,3,20,21,22,19,15,15,14,207,"copepod_calanoid_eggs"
50,312,61,57,37,39,43,44,54,497,"copepod_calanoid_eggs"
0,5,40,33,22,16,17,15,19,278,"copepod_calanoid_eggs"
0,0,16,28,23,18,10,12,25,169,"copepod_calanoid_eggs"
0,27,24,13,8,11,9,13,12,209,"copepod_calanoid_eggs"
0,24,28,9,13,8,14,11,27,177,"copepod_calanoid_eggs"
0,29,17,13,6,12,9,9,12,127,"copepod_calanoid_eggs"
0,9,21,21,11,12,12,14,19,187,"copepod_calanoid_eggs"
4,304,106,58,42,58,83,122,148,664,"copepod_calanoid_eggs"
0,0,5,39,10,16,7,12,17,194,"copepod_calanoid_eggs"
72,337,109,76,51,64,65,64,66,534,"copepod_calanoid_eggs"
0,31,13,10,10,6,9,10,7,251,"copepod_calanoid_eggs"
47,297,42,41,27,48,52,40,53,528,"copepod_calanoid_eggs"
0,25,11,9,6,10,9,16,18,257,"copepod_calanoid_eggs"
104,287,60,32,19,38,32,45,40,546,"copepod_calanoid_eggs"
0,0,0,307,142,122,114,62,54,347,"copepod_calanoid_eggs"
9,377,80,40,46,34,62,80,47,530,"copepod_calanoid_eggs"
0,27,20,16,6,24,21,20,22,228,"copepod_calanoid_eggs"
0,1,22,16,5,10,4,8,13,159,"copepod_calanoid_eggs"
1,37,30,19,19,10,9,22,51,231,"copepod_calanoid_eggs"
0,9,25,24,23,22,14,23,23,261,"copepod_calanoid_eggs"
0,12,19,15,12,18,8,11,41,295,"copepod_calanoid_eggs"
132,223,48,45,40,45,70,86,62,696,"copepod_calanoid_eggs"
135,246,53,36,27,42,39,84,86,905,"copepod_calanoid_eggs"
0,40,23,21,14,12,18,24,27,177,"copepod_calanoid_eggs"
0,18,19,13,11,10,14,9,20,160,"copepod_calanoid_eggs"
0,3,25,14,16,11,5,14,14,127,"copepod_calanoid_eggs"
0,4,37,21,12,17,9,15,30,237,"copepod_calanoid_eggs"
24,361,103,81,58,58,62,44,65,458,"copepod_calanoid_eggs"
0,36,25,17,28,18,26,79,61,422,"copepod_calanoid_eggs"
0,438,171,117,90,129,164,272,372,2108,"copepod_calanoid_eggs"
0,0,11,14,11,7,4,16,25,154,"copepod_calanoid_eggs"
1,305,128,81,82,70,91,127,145,861,"copepod_calanoid_eggs"
0,21,24,14,12,8,7,17,31,214,"copepod_calanoid_eggs"
0,11,28,21,8,12,13,10,12,168,"copepod_calanoid_eggs"
20,377,70,56,38,28,34,44,52,446,"copepod_calanoid_eggs"
0,10,27,18,16,12,10,11,15,184,"copepod_calanoid_eggs"
0,4,28,19,4,9,13,7,23,155,"copepod_calanoid_eggs"
0,14,27,13,7,4,13,15,33,209,"copepod_calanoid_eggs"
0,151,193,77,35,27,24,23,19,407,"copepod_calanoid_eggs"
0,17,26,14,12,10,10,23,24,246,"copepod_calanoid_eggs"
0,23,30,24,16,15,11,13,47,253,"copepod_calanoid_eggs"
0,24,25,23,13,12,11,16,28,200,"copepod_calanoid_eggs"
0,2,31,25,16,10,14,8,39,143,"copepod_calanoid_eggs"
0,39,17,10,13,9,7,13,20,134,"copepod_calanoid_eggs"
0,28,31,12,9,18,13,18,29,190,"copepod_calanoid_eggs"
0,14,22,22,9,14,10,9,20,196,"copepod_calanoid_eggs"
0,9,24,26,4,10,12,17,23,100,"copepod_calanoid_eggs"
0,16,19,13,6,4,11,14,15,133,"copepod_calanoid_eggs"
0,392,107,67,46,44,67,76,70,667,"copepod_calanoid_eggs"
0,6,29,19,18,11,6,14,21,151,"copepod_calanoid_eggs"
0,202,164,57,52,53,68,66,64,671,"copepod_calanoid_eggs"
0,12,27,9,12,8,9,13,18,171,"copepod_calanoid_eggs"
0,30,16,7,8,8,7,17,18,227,"copepod_calanoid_eggs"
0,0,16,45,28,25,31,89,83,466,"copepod_calanoid_eggs"
0,2,21,26,17,9,23,21,23,226,"copepod_calanoid_eggs"
0,2,31,14,10,11,5,16,20,173,"copepod_calanoid_eggs"
0,13,27,20,19,13,15,17,17,155,"copepod_calanoid_eggs"
0,312,147,88,68,64,44,48,53,434,"copepod_calanoid_eggs"
0,6,27,17,10,5,13,15,27,136,"copepod_calanoid_eggs"
0,26,17,11,9,8,14,14,15,102,"copepod_calanoid_eggs"
0,3,24,13,8,6,6,13,22,158,"copepod_calanoid_eggs"
0,15,16,17,5,10,18,7,15,207,"copepod_calanoid_eggs"
0,21,39,25,22,12,18,17,41,255,"copepod_calanoid_eggs"
0,0,33,15,16,8,9,9,13,188,"copepod_calanoid_eggs"
0,20,289,111,91,76,85,109,123,624,"copepod_calanoid_eggs"
0,7,21,22,14,9,12,12,17,194,"copepod_calanoid_eggs"
0,14,20,16,8,12,8,8,20,113,"copepod_calanoid_eggs"
0,31,34,18,20,6,7,19,24,178,"copepod_calanoid_eggs"
0,26,21,11,15,6,8,17,20,227,"copepod_calanoid_eggs"
0,16,29,15,16,12,6,16,21,211,"copepod_calanoid_eggs"
0,26,17,11,9,8,8,16,13,196,"copepod_calanoid_eggs"
0,51,23,19,15,9,16,35,34,245,"copepod_calanoid_eggs"
0,432,191,79,66,58,49,61,82,622,"copepod_calanoid_eggs"
0,0,17,23,14,10,9,13,28,221,"copepod_calanoid_eggs"
0,19,24,14,6,17,2,13,8,161,"copepod_calanoid_eggs"
0,26,17,13,9,6,9,9,16,148,"copepod_calanoid_eggs"
0,10,24,19,11,7,8,17,20,198,"copepod_calanoid_eggs"
1,36,52,25,19,20,14,21,45,273,"copepod_calanoid_eggs"
0,22,17,8,7,4,4,8,20,209,"copepod_calanoid_eggs"
0,203,157,60,49,67,68,97,142,651,"copepod_calanoid_eggs"
0,5,40,36,11,15,14,8,9,153,"copepod_calanoid_eggs"
0,46,17,8,7,8,14,12,11,204,"copepod_calanoid_eggs"
86,251,64,47,59,79,90,128,97,1064,"copepod_calanoid_eggs"
0,15,21,14,11,10,13,5,22,219,"copepod_calanoid_eggs"
7,319,112,80,64,54,57,52,88,669,"copepod_calanoid_eggs"
0,0,20,28,18,9,12,14,22,196,"copepod_calanoid_eggs"
0,0,29,21,6,11,11,16,21,147,"copepod_calanoid_eggs"
0,9,30,11,9,5,12,15,19,205,"copepod_calanoid_eggs"
0,27,21,12,8,9,13,12,20,196,"copepod_calanoid_eggs"
0,0,12,18,29,18,15,15,15,210,"copepod_calanoid_eggs"
0,41,33,10,11,10,16,15,13,170,"copepod_calanoid_eggs"
0,27,11,9,5,5,11,11,15,159,"copepod_calanoid_eggs"
1,276,103,52,50,37,65,78,98,630,"copepod_calanoid_eggs"
26,326,97,66,50,71,93,150,148,728,"copepod_calanoid_eggs"
0,26,17,6,6,5,11,10,18,200,"copepod_calanoid_eggs"
75,333,70,50,30,42,28,30,36,474,"copepod_calanoid_eggs"
0,25,14,10,10,8,5,19,27,240,"copepod_calanoid_eggs"
0,5,30,13,10,8,10,11,20,186,"copepod_calanoid_eggs"
0,0,16,34,21,14,13,16,19,244,"copepod_calanoid_eggs"
0,1,38,33,13,13,11,14,26,226,"copepod_calanoid_eggs"
0,10,18,21,19,8,15,18,33,383,"copepod_calanoid_eggs"
0,13,20,16,12,14,10,13,18,138,"copepod_calanoid_eggs"
0,0,18,24,16,15,13,15,8,116,"copepod_calanoid_eggs"
0,33,13,14,9,8,11,5,17,166,"copepod_calanoid_eggs"
0,2,31,36,21,16,14,15,22,318,"copepod_calanoid_eggs"
0,267,79,60,40,40,50,60,86,586,"copepod_calanoid_eggs"
0,193,235,125,87,61,59,59,49,428,"copepod_calanoid_eggs"
0,1,17,23,18,14,8,8,18,168,"copepod_calanoid_eggs"
0,24,50,41,26,23,17,19,30,214,"copepod_calanoid_eggs"
0,0,17,24,12,13,7,12,18,158,"copepod_calanoid_eggs"
0,34,31,20,10,13,14,13,17,180,"copepod_calanoid_eggs"
1,47,14,14,23,15,18,18,35,311,"copepod_calanoid_eggs"
0,14,30,20,14,20,10,16,13,221,"copepod_calanoid_eggs"
0,468,138,86,99,73,88,110,120,737,"copepod_calanoid_eggs"
0,12,33,46,30,17,25,17,26,253,"copepod_calanoid_eggs"
0,25,29,19,11,14,15,16,25,226,"copepod_calanoid_eggs"
0,17,19,11,8,9,5,10,17,151,"copepod_calanoid_eggs"
0,24,22,9,16,13,9,9,21,228,"copepod_calanoid_eggs"
0,0,4,21,21,20,16,12,22,160,"copepod_calanoid_eggs"
0,0,10,24,25,16,16,12,11,174,"copepod_calanoid_eggs"
0,0,26,17,8,10,10,13,21,154,"copepod_calanoid_eggs"
27,441,125,96,66,101,127,143,138,820,"copepod_calanoid_eggs"
8,352,79,55,52,54,54,72,65,379,"copepod_calanoid_eggs"
0,25,15,11,5,11,8,11,18,160,"copepod_calanoid_eggs"
0,8,26,21,10,11,11,12,18,181,"copepod_calanoid_eggs"
0,20,23,10,7,9,8,10,21,219,"copepod_calanoid_eggs"
0,25,22,9,8,7,11,13,15,85,"copepod_calanoid_eggs"
0,6,27,19,17,14,8,14,18,212,"copepod_calanoid_eggs"
0,0,0,3,27,11,9,7,9,128,"copepod_calanoid_eggs"
1,22,9,12,10,8,8,4,12,221,"copepod_calanoid_eggs"
0,32,10,9,8,6,10,12,16,132,"copepod_calanoid_eggs"
40,453,104,59,52,56,44,43,54,442,"copepod_calanoid_eggs"
0,24,29,11,10,9,13,8,17,159,"copepod_calanoid_eggs"
0,18,23,12,7,8,6,9,17,178,"copepod_calanoid_eggs"
0,7,20,7,19,21,26,27,28,236,"copepod_calanoid_eggs"
0,16,29,27,15,20,15,21,54,396,"copepod_calanoid_eggs"
0,22,62,24,21,31,28,45,69,371,"copepod_calanoid_eggs"
0,8,20,34,16,22,12,17,30,275,"copepod_calanoid_eggs"
0,79,73,34,24,21,19,23,29,263,"copepod_calanoid_eggs"
0,6,23,18,12,15,8,9,16,166,"copepod_calanoid_eggs"
0,6,35,25,16,18,10,16,25,192,"copepod_calanoid_eggs"
4,27,21,6,13,11,12,7,16,172,"copepod_calanoid_eggs"
0,123,272,127,82,59,69,76,77,494,"copepod_calanoid_eggs"
0,42,7,10,5,2,10,10,16,148,"copepod_calanoid_eggs"
0,0,38,17,7,11,12,12,21,204,"copepod_calanoid_eggs"
0,14,28,10,18,13,6,12,15,182,"copepod_calanoid_eggs"
0,1,32,27,22,11,20,12,26,240,"copepod_calanoid_eggs"
0,10,21,21,10,7,12,11,24,166,"copepod_calanoid_eggs"
0,10,20,16,14,13,10,14,19,191,"copepod_calanoid_eggs"
0,0,0,21,18,8,12,14,17,161,"copepod_calanoid_eggs"
44,370,87,62,53,45,40,43,53,329,"copepod_calanoid_eggs"
0,51,45,43,41,42,115,133,125,510,"copepod_calanoid_eucalanus"
0,1,27,48,42,30,33,68,114,504,"copepod_calanoid_eucalanus"
0,18,35,27,19,31,37,49,32,309,"copepod_calanoid_eucalanus"
0,36,61,14,13,21,43,78,93,882,"copepod_calanoid_eucalanus"
2,102,77,80,97,126,171,116,119,766,"copepod_calanoid_eucalanus"
0,42,154,101,142,174,143,134,151,1062,"copepod_calanoid_eucalanus"
0,53,214,155,138,154,125,121,137,1286,"copepod_calanoid_eucalanus"
0,89,486,581,340,243,178,192,212,1432,"copepod_calanoid_eucalanus"
0,59,100,55,68,100,86,107,95,1054,"copepod_calanoid_eucalanus"
0,54,91,62,91,86,108,229,237,1039,"copepod_calanoid_eucalanus"
0,65,56,34,48,72,68,62,48,431,"copepod_calanoid_eucalanus"
0,86,76,55,59,76,84,91,93,599,"copepod_calanoid_eucalanus"
0,40,106,68,96,87,112,169,160,980,"copepod_calanoid_eucalanus"
0,47,42,26,23,21,49,72,90,671,"copepod_calanoid_eucalanus"
0,7,127,88,67,122,148,207,253,756,"copepod_calanoid_eucalanus"
0,4,44,28,9,51,57,65,55,399,"copepod_calanoid_eucalanus"
0,45,45,40,46,52,84,64,57,487,"copepod_calanoid_eucalanus"
0,58,87,57,66,98,124,157,106,447,"copepod_calanoid_eucalanus"
